,标题,价格(元/月),片区,lng,lat,nearest_station_id,distance_km,station_name,区域,面积(㎡),rent_per_unit
2156,整租·嘉汇国际广场 1室1厅 西北,8000,徐汇-徐家汇-嘉汇国际广场,121.442908,31.188412,4号线,0.3168,上海体育场,徐汇,93.61,85.46095502617241
2157,整租·凌云新村 1室1厅 南,3900,徐汇-华东理工-凌云新村,121.417106,31.140692,1号线,0.3322,锦江乐园,徐汇,40.5,96.29629629629629
2158,整租·华悦家园 2室2厅 南,10500,徐汇-漕河泾-华悦家园,121.409543,31.165659,12号线,0.2044,虹漕路,徐汇,88.0,119.31818181818181
2159,整租·桂莘小区 1室1厅 南,5590,徐汇-康健-桂莘小区,121.407602,31.16003,12号线,0.5254,虹漕路,徐汇,43.08,129.7585886722377
2160,整租·华东花苑 1室1厅 南,4500,徐汇-上海南站-华东花苑,121.43489,31.148816,15号线,0.7562,华东理工大学,徐汇,52.0,86.53846153846153
2161,整租·花苑村丁香园 2室1厅 南,6030,徐汇-康健-花苑村丁香园,121.415381,31.145819,1号线,0.4174,锦江乐园,徐汇,56.75,106.25550660792952
2162,整租·华沁家园 2室2厅 南/北,7800,徐汇-植物园-华沁家园,121.450626,31.136849,15号线,1.5303,罗秀路,徐汇,89.88,86.78237650200268
2163,整租·尚海湾豪庭三期 2室2厅 南,24800,徐汇-徐汇滨江-尚海湾豪庭三期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,118.72,208.89487870619945
2164,整租·金谷园 1室1厅 南,6500,徐汇-万体馆-金谷园,121.437093,31.176243,3号线,0.1374,漕溪路,徐汇,55.73,116.63376996231833
2165,整租·申峰大厦 1室1厅 南,7000,徐汇-徐家汇-申峰大厦,121.441847,31.187118,4号线,0.232,上海体育场,徐汇,68.4,102.3391812865497
2166,整租·申航小区 2室1厅 南,5900,徐汇-龙华-申航小区,121.442469,31.177791,11号线,0.1781,上海游泳馆,徐汇,46.93,125.71915619007032
2167,整租·尊园 2室1厅 南,15000,徐汇-徐家汇-尊园,121.43982,31.191272,11号线,0.5614,徐家汇,徐汇,115.0,130.43478260869566
2168,整租·乐山一村 1室1厅 南,5000,徐汇-徐家汇-乐山一村,121.42934,31.198091,11号线,0.7255,交通大学,徐汇,41.57,120.27904738994467
2169,整租·冠生苑 1室1厅 南,4800,徐汇-康健-冠生苑,121.426404,31.161782,15号线,0.8646,桂林公园,徐汇,45.56,105.35557506584723
2170,整租·尚海湾豪庭一期 2室2厅 南,19500,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,134.22,145.28386231560125
2171,整租·馨宁公寓 2室1厅 南/北,5800,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306,朱梅路,徐汇,61.71,93.9880084265111
2172,整租·梓树园 3室0厅 南,9500,徐汇-康健-梓树园,121.430387,31.162632,12号线,0.6856,漕宝路,徐汇,110.05,86.32439800090869
2173,整租·泰东新村(徐汇) 3室2厅 东,9000,徐汇-徐家汇-泰东新村(徐汇),121.441061,31.187681,4号线,0.3291,上海体育场,徐汇,70.36,127.91358726549176
2174,整租·汇成一村 1室1厅 南,3700,徐汇-上海南站-汇成一村,121.43458,31.146486,15号线,0.5875,华东理工大学,徐汇,33.5,110.44776119402985
2175,整租·宛南四村 2室1厅 南/北,6500,徐汇-龙华-宛南四村,121.450444,31.18158,12号线,0.7031,龙华中路,徐汇,47.82,135.92639063153493
2176,整租·龙安小区 3室1厅 南,9300,徐汇-龙华-龙安小区,121.455132,31.184864,12号线,0.1918,龙华中路,徐汇,57.27,162.38868517548454
2177,整租·淮海大楼 1室1厅 南,8400,徐汇-衡山路-淮海大楼,121.44994,31.213055,7号线,0.0922,常熟路,徐汇,64.55,130.13168086754453
2178,整租·乌鲁木齐中路304号 1室0厅 南,5500,徐汇-衡山路-乌鲁木齐中路304号,121.446276,31.211617,7号线,0.3453,常熟路,徐汇,22.2,247.74774774774775
2179,整租·尚海湾豪庭三期 1室1厅 南,12500,徐汇-徐汇滨江-尚海湾豪庭三期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,65.92,189.62378640776697
2180,整租·花苑村丁香园 2室1厅 南,7000,徐汇-康健-花苑村丁香园,121.415381,31.145819,1号线,0.4174,锦江乐园,徐汇,73.2,95.62841530054645
2181,整租·龙华花园 5室3厅 南,43000,徐汇-植物园-龙华花园,121.448988,31.155099,3号线,0.6354,石龙路,徐汇,158.0,272.1518987341772
2182,整租·高安路9弄 1室1厅 南,6500,徐汇-衡山路-高安路9弄,121.445478,31.206315,10号线,0.2111,上海图书馆,徐汇,37.74,172.23105458399576
2183,整租·上影广场(徐汇) 3室2厅 南,18000,徐汇-徐家汇-上影广场(徐汇),121.439358,31.184426,1号线,0.2569,上海体育馆,徐汇,160.86,111.89854531891085
2184,整租·龙南五村 2室1厅 南,6200,徐汇-龙华-龙南五村,121.436307,31.188334,1号线,0.6212,上海体育馆,徐汇,70.24,88.26879271070615
2185,整租·漕溪二村 2室1厅 南,6200,徐汇-万体馆-漕溪二村,121.439107,31.172001,3号线,0.5302,漕溪路,徐汇,50.38,123.06470821754664
2186,整租·徐汇商务大厦 1室1厅 西北,5250,徐汇-徐家汇-徐汇商务大厦,121.432615,31.185389,4号线,0.5372,宜山路,徐汇,46.0,114.1304347826087
2187,整租·梅陇五村 2室1厅 南/北,4500,徐汇-华东理工-梅陇五村,121.42073,31.135743,1号线,0.956,锦江乐园,徐汇,53.94,83.42602892102336
2188,整租·华富小区 2室1厅 南,6900,徐汇-万体馆-华富小区,121.441241,31.175786,3号线,0.2901,漕溪路,徐汇,64.19,107.49337903100172
2189,整租·长顺坊 2室1厅 南,6000,徐汇-康健-长顺坊,121.419056,31.155597,1号线,1.0533,上海南站,徐汇,64.0,93.75
2190,整租·儿科大楼 3室2厅 南,14500,徐汇-斜土路-儿科大楼,121.457345,31.198248,9号线,0.5995,嘉善路,徐汇,102.31,141.7261264783501
2191,整租·龙南五村 2室1厅 南,6200,徐汇-龙华-龙南五村,121.436307,31.188334,1号线,0.6212,上海体育馆,徐汇,71.05,87.2624912033779
2192,整租·滨江小区 1室1厅 南/北,6000,徐汇-徐汇滨江-滨江小区,121.457044,31.152442,11号线,0.8457,龙耀路,徐汇,60.52,99.1407799074686
2193,整租·桂平路277弄 1室1厅 南,6359,徐汇-康健-桂平路277弄,121.407168,31.158499,12号线,0.6932,虹漕路,徐汇,50.35,126.29592850049652
2194,整租·建国西路695弄 1室1厅 南,6200,徐汇-衡山路-建国西路695弄,121.443744,31.200001,1号线,0.5631,衡山路,徐汇,37.35,165.99732262382864
2195,整租·清枫大楼 2室1厅 南,10000,徐汇-斜土路-清枫大楼,121.456379,31.198884,9号线,0.5908,肇嘉浜路,徐汇,73.19,136.6306872523569
2196,整租·科投大厦 4室1厅 南,20000,徐汇-建国西路-科投大厦,121.458841,31.204944,9号线,0.2949,嘉善路,徐汇,211.96,94.35742592942064
2197,整租·番禺大楼 2室1厅 南,10000,徐汇-徐家汇-番禺大楼,121.427961,31.195833,4号线,0.7064,虹桥路,徐汇,88.2,113.37868480725623
2198,整租·长春小区 1室1厅 南,6000,徐汇-田林-长春小区,121.421132,31.18387,4号线,0.6583,宜山路,徐汇,47.74,125.68077084206116
2199,整租·梅陇九村 1室1厅 南,4100,徐汇-华东理工-梅陇九村,121.422109,31.129608,15号线,1.3238,罗秀路,徐汇,45.21,90.68790090687901
2200,整租·怡桂苑 1室1厅 西南,6800,徐汇-田林-怡桂苑,121.416183,31.176131,15号线,0.2328,桂林路,徐汇,61.21,111.0929586668845
2201,整租·华欣家园 2室1厅 南/北,5300,徐汇-华泾-华欣家园,121.460936,31.11959,市域机场线,1.9205,景洪路(市域机场线),徐汇,62.0,85.48387096774194
2202,整租·徐家汇花园 2室2厅 南,14500,徐汇-徐家汇-徐家汇花园,121.447207,31.193531,9号线,0.7145,肇嘉浜路,徐汇,126.83,114.32626350232594
2203,整租·漕溪四村 1室1厅 南,5500,徐汇-万体馆-漕溪四村,121.439813,31.171379,3号线,0.4849,龙漕路,徐汇,42.6,129.10798122065728
2204,整租·龙兆苑 3室2厅 南/北,15000,徐汇-龙华-龙兆苑,121.447298,31.17109,3号线,0.3316,龙漕路,徐汇,157.18,95.43198880264664
2205,整租·东方时空公寓 1室1厅 南,6000,徐汇-徐家汇-东方时空公寓,121.427716,31.192807,4号线,0.677,宜山路,徐汇,45.14,132.9198050509526
2206,整租·华泾四村 2室1厅 南,4500,徐汇-华泾-华泾四村,121.447861,31.120194,15号线,1.0512,景洪路(15号线),徐汇,66.53,67.6386592514655
2207,整租·南丹路128弄 2室1厅 南,7800,徐汇-徐家汇-南丹路128弄,121.432587,31.189083,4号线,0.577,宜山路,徐汇,73.17,106.6010660106601
2208,整租·南丹小区 1室1厅 南,5300,徐汇-徐家汇-南丹小区,121.430324,31.191219,4号线,0.5814,宜山路,徐汇,45.46,116.58600967883854
2209,整租·漕溪一村 1室1厅 南/北,5500,徐汇-万体馆-漕溪一村,121.436611,31.172787,3号线,0.4712,漕溪路,徐汇,36.72,149.78213507625273
2210,整租·尚光徐汇中心 2室1厅 复式 东南,12500,徐汇-徐家汇-尚光徐汇中心,121.430238,31.186596,4号线,0.2904,宜山路,徐汇,66.17,188.907359830739
2211,整租·尊园 2室2厅 南,20000,徐汇-徐家汇-尊园,121.43982,31.191272,11号线,0.5614,徐家汇,徐汇,100.93,198.15713861091845
2212,整租·尚汇豪庭 2室2厅 南,17500,徐汇-田林-尚汇豪庭,121.429661,31.179437,1号线,0.8291,上海体育馆,徐汇,95.65,182.95870360690014
2213,整租·康佳苑 2室2厅 南,7000,徐汇-上海南站-康佳苑,121.432005,31.148515,15号线,0.5527,华东理工大学,徐汇,76.2,91.86351706036746
2214,整租·颐峰苑 2室1厅 南,14500,徐汇-徐家汇-颐峰苑,121.431501,31.188689,4号线,0.4651,宜山路,徐汇,94.12,154.05864853378665
2215,整租·梅陇十村 2室1厅 南,4100,徐汇-华东理工-梅陇十村,121.423617,31.130903,15号线,1.1646,罗秀路,徐汇,50.0,82.0
2216,整租·龙南七村 2室1厅 南,6600,徐汇-龙华-龙南七村,121.436307,31.188334,1号线,0.6212,上海体育馆,徐汇,62.0,106.45161290322581
2217,整租·平江路145弄 2室1厅 南,6800,徐汇-斜土路-平江路145弄,121.454386,31.199091,9号线,0.3996,肇嘉浜路,徐汇,61.13,111.23834451169638
2218,整租·永新花苑 3室2厅 南,25800,徐汇-徐家汇-永新花苑,121.443234,31.193625,11号线,0.6657,徐家汇,徐汇,173.77,148.472118317316
2219,整租·汇成一村 1室0厅 南,4300,徐汇-上海南站-汇成一村,121.43458,31.146486,15号线,0.5875,华东理工大学,徐汇,33.5,128.3582089552239
2220,整租·金塘小区 1室1厅 南,4100,徐汇-上海南站-金塘小区,121.426505,31.148375,15号线,0.5143,华东理工大学,徐汇,49.69,82.51157174481787
2221,整租·铁路职工小区 1室1厅 南,6300,徐汇-徐家汇-铁路职工小区,121.424691,31.191181,4号线,0.5494,宜山路,徐汇,40.21,156.67744342203432
2222,整租·冠生苑 2室1厅 南,6800,徐汇-康健-冠生苑,121.426404,31.161782,15号线,0.8646,桂林公园,徐汇,63.14,107.69718086791258
2223,整租·康健路120弄 1室1厅 南,4200,徐汇-康健-康健路120弄,121.426599,31.16537,15号线,0.6865,桂林公园,徐汇,43.9,95.67198177676538
2224,整租·乐山六七村 1室1厅 南,5800,徐汇-徐家汇-乐山六七村,121.430377,31.195671,11号线,0.5936,徐家汇,徐汇,38.34,151.27803860198225
2225,整租·大木桥路325号 1室1厅 南,5000,徐汇-斜土路-大木桥路325号,121.462425,31.196862,12号线,0.3214,大木桥路,徐汇,35.23,141.92449616803862
2226,整租·创世纪花园 1室0厅 南,4200,徐汇-徐家汇-创世纪花园,121.439891,31.185288,4号线,0.3485,上海体育场,徐汇,20.41,205.78147966683
2227,整租·月季园(徐汇) 3室0厅 南,7500,徐汇-康健-月季园(徐汇),121.410929,31.149031,1号线,0.8139,锦江乐园,徐汇,85.8,87.41258741258741
2228,整租·凯旋一村 2室1厅 南,6000,徐汇-徐家汇-凯旋一村,121.423993,31.19315,4号线,0.5718,虹桥路,徐汇,61.11,98.18360333824252
2229,整租·中科小区(徐汇) 1室0厅 南,4050,徐汇-徐家汇-中科小区(徐汇),121.444564,31.194309,11号线,0.7703,徐家汇,徐汇,16.5,245.45454545454547
2230,整租·泰德花苑 2室1厅 南,13000,徐汇-徐家汇-泰德花苑,121.432856,31.18454,1号线,0.4755,上海体育馆,徐汇,110.88,117.24386724386724
2231,整租·桂林苑 2室2厅 南,8500,徐汇-漕河泾-桂林苑,121.413075,31.180682,15号线,0.4137,吴中路,徐汇,87.0,97.70114942528735
2232,整租·科汇公寓 1室1厅 南,6500,徐汇-徐家汇-科汇公寓,121.437951,31.193218,11号线,0.2851,徐家汇,徐汇,48.18,134.91075134910753
2233,整租·金祥苑 1室1厅 南,7500,徐汇-田林-金祥苑,121.41881,31.179589,15号线,0.5366,桂林路,徐汇,57.87,129.60082944530845
2234,整租·华泾绿苑 2室2厅 南/北,6800,徐汇-华泾-华泾绿苑,121.457976,31.113578,市域机场线,1.3685,景洪路(市域机场线),徐汇,87.0,78.16091954022988
2235,整租·汇成四村 1室1厅 南,4500,徐汇-上海南站-汇成四村,121.435493,31.144711,15号线,0.6221,华东理工大学,徐汇,39.4,114.21319796954315
2236,整租·徐虹大楼 2室2厅 东/南,13800,徐汇-徐家汇-徐虹大楼,121.42475,31.187033,4号线,0.2355,宜山路,徐汇,96.87,142.4589656240322
2237,整租·海珀旭晖酒店式公寓 1室1厅 南,13000,徐汇-徐汇滨江-海珀旭晖酒店式公寓,121.458428,31.182624,12号线,0.234,龙华中路,徐汇,67.76,191.85360094451002
2238,整租·康乐小区(徐汇) 1室1厅 南,4345,徐汇-康健-康乐小区(徐汇),121.421809,31.157401,1号线,0.8449,上海南站,徐汇,38.06,114.16184971098265
2239,整租·吴东小区 3室1厅 南/北,10500,徐汇-徐家汇-吴东小区,121.422474,31.191462,4号线,0.6904,虹桥路,徐汇,81.0,129.62962962962962
2240,整租·长青坊 1室0厅 南,3500,徐汇-康健-长青坊,121.417606,31.154362,1号线,1.1858,上海南站,徐汇,30.82,113.5626216742375
2241,整租·天悦 2室1厅 南/北,12000,徐汇-康健-天悦,121.421101,31.155372,1号线,0.8568,上海南站,徐汇,77.3,155.23932729624838
2242,整租·天钥新村 2室1厅 南,7300,徐汇-万体馆-天钥新村,121.44698,31.184669,4号线,0.3449,上海体育场,徐汇,51.85,140.7907425265188
2243,整租·科苑新村 2室1厅 南/北,6800,徐汇-康健-科苑新村,121.432876,31.163795,12号线,0.5049,漕宝路,徐汇,74.15,91.70600134861766
2244,整租·花苑村丁香园 2室1厅 南,7500,徐汇-康健-花苑村丁香园,121.415381,31.145819,1号线,0.4174,锦江乐园,徐汇,65.93,113.75701501592597
2245,整租·东安五村 1室1厅 南,5600,徐汇-龙华-东安五村,121.452592,31.184251,12号线,0.4265,龙华中路,徐汇,34.0,164.7058823529412
2246,整租·钦州大厦 3室0厅 东,8600,徐汇-康健-钦州大厦,121.431414,31.161489,1号线,0.7771,上海南站,徐汇,77.91,110.38377615197022
2247,整租·长桥一村 2室1厅 南,5800,徐汇-长桥-长桥一村,121.437716,31.136658,15号线,0.5946,罗秀路,徐汇,51.68,112.22910216718266
2248,整租·花苑村玉兰园 1室1厅 南,3900,徐汇-康健-花苑村玉兰园,121.413372,31.144038,1号线,0.2137,锦江乐园,徐汇,46.42,84.01551055579492
2249,整租·庆余公寓 2室1厅 南,13000,徐汇-徐家汇-庆余公寓,121.4283,31.189554,4号线,0.3317,宜山路,徐汇,99.58,130.54830287206266
2250,整租·海波花苑 2室1厅 南,7300,徐汇-龙华-海波花苑,121.450055,31.170088,12号线,0.3983,龙华,徐汇,78.83,92.60433844982875
2251,整租·汇金广场 3室2厅 南,21900,徐汇-徐家汇-汇金广场,121.440415,31.195237,11号线,0.3646,徐家汇,徐汇,167.95,130.39595117594524
2252,整租·馨宁公寓 2室1厅 南,5000,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306,朱梅路,徐汇,62.4,80.12820512820512
2253,整租·罗秀新村 1室1厅 南,4000,徐汇-长桥-罗秀新村,121.447743,31.132315,15号线,1.1415,罗秀路,徐汇,46.0,86.95652173913044
2254,整租·青之杰花园 3室2厅 南/北,20000,徐汇-徐家汇-青之杰花园,121.431634,31.19109,4号线,0.6435,宜山路,徐汇,168.69,118.56067342462505
2255,整租·尚海湾豪庭一期 4室2厅 东南,37800,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,199.0,189.9497487437186
2256,整租·楼园小区 2室1厅 南,6780,徐汇-上海南站-楼园小区,121.431272,31.145279,15号线,0.2453,华东理工大学,徐汇,78.43,86.44651281397424
2257,整租·田林十一村 2室1厅 南/北,5000,徐汇-田林-田林十一村,121.425926,31.171407,12号线,0.7672,漕宝路,徐汇,51.86,96.41342074816815
2258,整租·田林十一村 2室1厅 南,5800,徐汇-田林-田林十一村,121.425926,31.171407,12号线,0.7672,漕宝路,徐汇,48.0,120.83333333333333
2259,整租·延庆路96弄 1室1厅 西北/北,5700,徐汇-衡山路-延庆路96弄,121.450826,31.215372,7号线,0.2603,常熟路,徐汇,20.0,285.0
2260,整租·东泉小区 1室1厅 南,4800,徐汇-植物园-东泉小区,121.443792,31.156163,3号线,0.2057,石龙路,徐汇,48.0,100.0
2261,整租·冠生园路247号—253号 2室1厅 南,5800,徐汇-康健-冠生园路247号—253号,121.426053,31.163079,15号线,0.7486,桂林公园,徐汇,62.09,93.41278788854888
2262,整租·华强公寓 1室1厅 南,8800,徐汇-衡山路-华强公寓,121.445913,31.203139,1号线,0.1615,衡山路,徐汇,65.9,133.53566009104702
2263,整租·岳阳路77弄 2室0厅 南,7300,徐汇-建国西路-岳阳路77弄,121.453916,31.207645,1号线,0.7931,衡山路,徐汇,48.61,150.1748611396832
2264,整租·乌中小区 2室1厅 南,12500,徐汇-衡山路-乌中小区,121.446605,31.21193,7号线,0.2993,常熟路,徐汇,79.53,157.1733936879165
2265,整租·兴国路229弄 1室0厅 南,6200,徐汇-衡山路-兴国路229弄,121.437319,31.20593,11号线,0.4567,交通大学,徐汇,35.08,176.73888255416193
2266,整租·申航小区 1室0厅 南,4300,徐汇-龙华-申航小区,121.442469,31.177791,11号线,0.1781,上海游泳馆,徐汇,30.88,139.24870466321244
2267,整租·梅陇四村 1室1厅 南,4500,徐汇-华东理工-梅陇四村,121.421073,31.137521,1号线,0.8439,锦江乐园,徐汇,45.49,98.92284018465597
2268,整租·尚海湾豪庭一期 1室2厅 南,12500,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,67.1,186.28912071535024
2269,整租·东方曼哈顿 2室2厅 东南,13500,徐汇-徐家汇-东方曼哈顿,121.433831,31.191094,11号线,0.5567,徐家汇,徐汇,83.84,161.0209923664122
2270,整租·泰东新村(徐汇) 2室1厅 南,6500,徐汇-徐家汇-泰东新村(徐汇),121.441061,31.187681,4号线,0.3291,上海体育场,徐汇,47.23,137.6243912767309
2271,整租·狮城花苑 1室1厅 南,5300,徐汇-龙华-狮城花苑,121.446967,31.165539,3号线,0.4994,龙漕路,徐汇,41.34,128.2051282051282
2272,整租·茶陵小区 2室1厅 南,5800,徐汇-斜土路-茶陵小区,121.468195,31.195896,12号线,0.511,大木桥路,徐汇,57.77,100.39813051756967
2273,整租·龙州小区 2室1厅 南,4000,徐汇-华东理工-龙州小区,121.426547,31.129544,15号线,0.9106,罗秀路,徐汇,45.28,88.33922261484099
2274,整租·金牛苑 1室1厅 南,3700,徐汇-上海南站-金牛苑,121.43475,31.152094,1号线,0.5267,上海南站,徐汇,34.04,108.69565217391305
2275,整租·盛华景苑 3室1厅 南,7600,徐汇-华泾-盛华景苑,121.455236,31.108796,市域机场线,1.0483,景洪路(市域机场线),徐汇,127.0,59.84251968503937
2276,整租·汇景苑 1室1厅 南,12500,徐汇-建国西路-汇景苑,121.461386,31.204557,9号线,0.2032,嘉善路,徐汇,70.12,178.2658300057045
2277,整租·田林十四村 1室1厅 南,5800,徐汇-田林-田林十四村,121.423526,31.175538,15号线,0.5272,桂林路,徐汇,48.46,119.68633924886504
2278,整租·馨宁公寓 2室1厅 南,5500,徐汇-华泾-馨宁公寓,121.447726,31.128049,15号线,1.0306,朱梅路,徐汇,62.44,88.08456117873159
2279,整租·中海瀛台 4室2厅 东/西,16800,徐汇-华泾-中海瀛台,121.453503,31.140154,15号线,1.9383,罗秀路,徐汇,145.11,115.77424023154848
2280,整租·金桂苑(徐汇) 2室2厅 南,8800,徐汇-康健-金桂苑(徐汇),121.413697,31.162493,12号线,0.3449,虹漕路,徐汇,99.46,88.47778001206515
2281,整租·协昌小区 1室1厅 南,6000,徐汇-龙华-协昌小区,121.444304,31.179398,11号线,0.2762,上海游泳馆,徐汇,54.78,109.52902519167579
2282,整租·华欣家园 2室1厅 南,5000,徐汇-华泾-华欣家园,121.460936,31.11959,市域机场线,1.9205,景洪路(市域机场线),徐汇,61.0,81.9672131147541
2283,整租·天平路91弄 3室2厅 南,21000,徐汇-徐家汇-天平路91弄,121.43824,31.201311,11号线,0.3017,交通大学,徐汇,120.0,175.0
2284,整租·汇成一村 1室1厅 南,3500,徐汇-上海南站-汇成一村,121.43458,31.146486,15号线,0.5875,华东理工大学,徐汇,36.2,96.68508287292816
2285,整租·中煌大厦 1室1厅 南,5000,徐汇-龙华-中煌大厦,121.445898,31.180772,11号线,0.464,上海游泳馆,徐汇,54.0,92.5925925925926
2286,整租·香港置地启元 4室2厅 南,105000,徐汇-徐汇滨江-香港置地启元,121.468698,31.189257,12号线,0.7416,大木桥路,徐汇,277.68,378.133102852204
2287,整租·梅陇十一村 3室1厅 南,4500,徐汇-华东理工-梅陇十一村,121.427022,31.131789,15号线,0.8381,罗秀路,徐汇,50.65,88.84501480750247
2288,整租·冶金小区(徐汇) 1室1厅 西南,6800,徐汇-田林-冶金小区(徐汇),121.418968,31.168538,15号线,0.1839,桂林公园,徐汇,51.57,131.85960829939887
2289,整租·汇成一村 2室1厅 南,5500,徐汇-上海南站-汇成一村,121.43458,31.146486,15号线,0.5875,华东理工大学,徐汇,63.1,87.16323296354992
2290,整租·华欣家园 2室1厅 南/北,5000,徐汇-华泾-华欣家园,121.460936,31.11959,市域机场线,1.9205,景洪路(市域机场线),徐汇,62.0,80.64516129032258
2291,整租·中海瀛台 5室2厅 南/北,23000,徐汇-华泾-中海瀛台,121.453503,31.140154,15号线,1.9383,罗秀路,徐汇,166.0,138.55421686746988
2292,整租·睿园 3室2厅 东/东北,19800,徐汇-衡山路-睿园,121.449501,31.2016,9号线,0.2493,肇嘉浜路,徐汇,131.0,151.14503816793894
2293,整租·龙南三四村 2室1厅 南,7800,徐汇-龙华-龙南三四村,121.436307,31.188334,1号线,0.6212,上海体育馆,徐汇,71.05,109.78184377199156
2294,整租·长海坊 3室1厅 南,7800,徐汇-康健-长海坊,121.419223,31.156497,1号线,1.053,上海南站,徐汇,84.32,92.50474383301709
2295,整租·南山大楼 2室2厅 南,7800,徐汇-徐家汇-南山大楼,121.430833,31.189499,4号线,0.4641,宜山路,徐汇,97.65,79.87711213517665
2296,整租·丰三小区 2室1厅 南,6500,徐汇-龙华-丰三小区,121.454454,31.166904,11号线,0.3902,云锦路,徐汇,54.17,119.99261583902529
2297,整租·宛南六村 1室1厅 南,4099,徐汇-龙华-宛南六村,121.445104,31.179525,11号线,0.3536,上海游泳馆,徐汇,31.12,131.7159383033419
2298,整租·迎春园 3室1厅 南,10500,徐汇-康健-迎春园,121.417629,31.147241,1号线,0.6504,锦江乐园,徐汇,123.64,84.9239728243287
2299,整租·襄阳南路357弄 2室0厅 南,8900,徐汇-建国西路-襄阳南路357弄,121.458065,31.207809,9号线,0.6076,嘉善路,徐汇,40.0,222.5
2300,整租·公安大楼(徐汇) 2室0厅 南/西/北,9998,徐汇-衡山路-公安大楼(徐汇),121.445083,31.199055,9号线,0.4906,肇嘉浜路,徐汇,60.52,165.2015862524785
2301,整租·鼎新大楼(公寓) 3室2厅 南,22000,徐汇-建国西路-鼎新大楼(公寓),121.460545,31.203197,9号线,0.0445,嘉善路,徐汇,157.75,139.46117274167986
2302,整租·华东花苑 1室1厅 南,4500,徐汇-上海南站-华东花苑,121.43489,31.148816,15号线,0.7562,华东理工大学,徐汇,52.0,86.53846153846153
2303,整租·御江廷 2室2厅 南,18000,徐汇-徐汇滨江-御江廷,121.468942,31.192413,12号线,0.5697,大木桥路,徐汇,100.0,180.0
2304,整租·花苑村丁香园 2室1厅 南,5200,徐汇-康健-花苑村丁香园,121.415381,31.145819,1号线,0.4174,锦江乐园,徐汇,56.75,91.62995594713657
2305,整租·金谷园 1室1厅 南,6500,徐汇-万体馆-金谷园,121.437093,31.176243,3号线,0.1374,漕溪路,徐汇,55.73,116.63376996231833
2306,整租·嘉汇国际广场 1室1厅 西北,8000,徐汇-徐家汇-嘉汇国际广场,121.442908,31.188412,4号线,0.3168,上海体育场,徐汇,93.61,85.46095502617241
2307,整租·华悦家园 2室2厅 南,10500,徐汇-漕河泾-华悦家园,121.409543,31.165659,12号线,0.2044,虹漕路,徐汇,88.0,119.31818181818181
2308,整租·冠生苑 1室1厅 南,4800,徐汇-康健-冠生苑,121.426404,31.161782,15号线,0.8646,桂林公园,徐汇,45.56,105.35557506584723
2309,整租·东安三村 2室1厅 南,7200,徐汇-徐家汇-东安三村,121.452749,31.190417,4号线,0.2095,东安路,徐汇,47.12,152.80135823429544
2310,整租·斜土路1358弄 1室1厅 南,5600,徐汇-斜土路-斜土路1358弄,121.46262,31.197792,12号线,0.4188,大木桥路,徐汇,34.14,164.03046280023432
2311,整租·长桥一村 1室1厅 南,3600,徐汇-长桥-长桥一村,121.437716,31.136658,15号线,0.5946,罗秀路,徐汇,35.2,102.27272727272727
2312,整租·尚海湾豪庭三期 2室2厅 南,24800,徐汇-徐汇滨江-尚海湾豪庭三期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,118.72,208.89487870619945
2313,整租·申峰大厦 1室1厅 南,7000,徐汇-徐家汇-申峰大厦,121.441847,31.187118,4号线,0.232,上海体育场,徐汇,68.4,102.3391812865497
2314,整租·嘉汇广场 3室2厅 南,16800,徐汇-徐家汇-嘉汇广场,121.443208,31.188127,4号线,0.2813,上海体育场,徐汇,146.14,114.9582592035035
2315,整租·阳光新景 2室2厅 南,12000,徐汇-华东理工-阳光新景,121.425989,31.136334,15号线,0.9238,华东理工大学,徐汇,111.82,107.31532820604544
2316,整租·东安二村 1室1厅 南,4800,徐汇-徐家汇-东安二村,121.45415,31.186768,12号线,0.3838,龙华中路,徐汇,34.84,137.7726750861079
2317,整租·徐汇御苑 3室2厅 南,17800,徐汇-徐家汇-徐汇御苑,121.454748,31.192556,4号线,0.1931,东安路,徐汇,155.91,114.1684305047784
2318,整租·世家小区 2室1厅 南,9200,徐汇-建国西路-世家小区,121.460852,31.208686,9号线,0.6504,嘉善路,徐汇,44.77,205.4947509492964
2319,整租·尚海湾豪庭一期 3室2厅 南,25000,徐汇-徐汇滨江-尚海湾豪庭一期,121.460283,31.179931,12号线,0.5807,龙华中路,徐汇,175.42,142.51510660129975
2320,整租·华沁家园 1室1厅 南,5100,徐汇-植物园-华沁家园,121.450626,31.136849,15号线,1.5303,罗秀路,徐汇,55.57,91.77613820406694
2321,整租·华理苑 2室2厅 南,7000,徐汇-华东理工-华理苑,121.420807,31.143834,1号线,0.6635,锦江乐园,徐汇,91.02,76.90617446715008
