标题,价格(元/月),面积,片区,lng,lat,nearest_station_id,distance_km
整租·天安豪园 1室1厅 南,6700,49.91㎡,闵行-金汇-天安豪园,121.436307,31.188334,1号线,0.6212
整租·阳明国际花苑一二三期 3室2厅 南,7200,135.00㎡,闵行-莘庄北广场-阳明国际花苑一二三期,121.381898,31.121744,1号线,1.0649
整租·都市富苑 3室2厅 南,7200,109.87㎡,闵行-颛桥-都市富苑,121.420346,31.044005,5号线,0.99
整租·建发璟院北苑 3室2厅 南,13000,107.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·万乐城(商业类) 1室0厅 北,2000,22.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·爱博二村 1室1厅 南,4730,60.17㎡,闵行-华漕-爱博二村,121.305949,31.206482,17号线,1.8556
整租·航华二村驰骋小区 2室1厅 南,4500,58.83㎡,闵行-航华-航华二村驰骋小区,121.346689,31.170394,10号线,0.9919
整租·水语人家北苑 2室1厅 南,3800,80.09㎡,闵行-闵浦-水语人家北苑,121.532422,31.047842,浦江线,0.2007
整租·新时代花园 3室1厅 南,8500,102.82㎡,闵行-古美-新时代花园,121.400437,31.156156,12号线,0.5554
整租·聚缘北庭 1室1厅 南,2800,56.47㎡,闵行-闵浦-聚缘北庭,121.545058,31.045371,浦江线,1.4352
整租·汇秀景苑一街坊 2室1厅 南,3000,57.25㎡,闵行-闵浦-汇秀景苑一街坊,121.542186,31.044173,浦江线,1.1615
整租·聚缘南庭 1室1厅 南,2500,57.00㎡,闵行-闵浦-聚缘南庭,121.546334,31.039666,浦江线,1.5098
整租·金硕河畔景园东区 2室2厅 南,3500,76.00㎡,闵行-闵浦-金硕河畔景园东区,121.537439,31.055771,浦江线,0.9598
整租·龙柏三村（先锋公寓） 3室1厅 南,6200,82.90㎡,闵行-龙柏-龙柏三村（先锋公寓）,121.367586,31.179345,10号线,0.3881
整租·一品漫城(一期)(公寓) 3室2厅 南,10500,118.46㎡,闵行-浦江-一品漫城(一期)(公寓),121.436307,31.188334,1号线,0.6212
整租·金鹰华庭一期 3室2厅 南,18000,122.83㎡,闵行-金虹桥-金鹰华庭一期,121.380968,31.18353,10号线,1.2083
整租·闵浦新苑四村 3室2厅 南,5500,122.00㎡,闵行-闵浦-闵浦新苑四村,121.532988,31.0622,浦江线,0.8611
整租·古美八村 1室1厅 南,4500,41.65㎡,闵行-古美-古美八村,121.400437,31.156156,12号线,0.5554
整租·西郊庄园马德里洋房 1室2厅 南,8800,89.10㎡,闵行-华漕-西郊庄园马德里洋房,121.290698,31.201288,17号线,1.0885
整租·凤庆小区 1室1厅 南,2800,42.00㎡,闵行-老闵行-凤庆小区,121.402035,31.013607,5号线,0.8198
整租·交大农学院家属楼 1室1厅 南,4000,35.00㎡,闵行-七宝-交大农学院家属楼,121.354638,31.147589,9号线,0.9975
整租·绿梅一村 1室1厅 南,3000,47.74㎡,闵行-莘庄北广场-绿梅一村,121.436307,31.188334,1号线,0.6212
整租·浦江丽都 2室2厅 南/北,3500,73.00㎡,闵行-闵浦-浦江丽都,121.436307,31.188334,1号线,0.6212
整租·金丰佳园 1室1厅 南,4150,60.00㎡,闵行-春申-金丰佳园,121.433748,31.092797,15号线,1.2259
整租·蒲汇新村 1室1厅 南,4000,46.91㎡,闵行-七宝-蒲汇新村,121.356317,31.155598,9号线,0.6774
整租·世博家园十一街坊 3室1厅 南/北,5300,78.00㎡,闵行-浦江-世博家园十一街坊,121.426246,31.17153,12号线,0.7463
整租·红星国际广场 1室1厅 西,4900,86.11㎡,闵行-浦江-红星国际广场,121.511129,31.077456,8号线,0.4341
整租·翡翠名都 2室2厅 西南,15500,87.90㎡,闵行-金虹桥-翡翠名都,121.436307,31.188334,1号线,0.6212
整租·紫藤一村 1室1厅 南,3800,40.26㎡,闵行-梅陇-紫藤一村,121.412822,31.14129,1号线,0.1599
整租·静安新城十一区 2室1厅 南,5800,55.57㎡,闵行-静安新城-静安新城十一区,121.377739,31.160481,9号线,0.8825
整租·瑞和城壹街区（汇延路199弄） 2室1厅 南/北,3500,77.00㎡,闵行-闵浦-瑞和城壹街区（汇延路199弄）,121.436307,31.188334,1号线,0.6212
整租·古美一村 3室1厅 东/南/北,6500,80.90㎡,闵行-古美-古美一村,121.400437,31.156156,12号线,0.5554
整租·玖玺 3室2厅 南,8000,132.44㎡,闵行-马桥-玖玺,121.345043,31.04456,5号线,5.41
整租·航华二村二街坊 3室1厅 南,6000,66.27㎡,闵行-航华-航华二村二街坊,121.351706,31.170723,10号线,0.6825
整租·中海寰宇天下 3室2厅 南,11500,100.54㎡,闵行-春申-中海寰宇天下,121.414397,31.100415,15号线,0.4231
整租·银都新村(1至7区) 2室1厅 南/北,5000,56.65㎡,闵行-莘庄南广场-银都新村(1至7区),121.395561,31.094471,5号线,0.7605
整租·碧桂园柏悦前湾 3室2厅 南,7200,101.00㎡,闵行-华漕-碧桂园柏悦前湾,121.294488,31.216381,17号线,2.7422
整租·虹桥玉兰馨苑 2室1厅 南,4500,62.33㎡,闵行-华漕-虹桥玉兰馨苑,121.277293,31.2324,13号线,4.114
整租·九歌上郡 2室2厅 南,9000,105.42㎡,闵行-静安新城-九歌上郡,121.436307,31.188334,1号线,0.6212
整租·鑫都城云天绿洲 1室1厅 南,3800,57.45㎡,闵行-颛桥-鑫都城云天绿洲,121.392574,31.052428,5号线,1.8442
整租·绿地峰尚汇 1室1厅 东南,3200,33.24㎡,闵行-浦江-绿地峰尚汇,121.511716,31.080359,8号线,0.524
整租·万乐城(商业类) 1室1厅 北,2100,21.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·万科七宝国际 2室1厅 南,4900,42.00㎡,闵行-七宝-万科七宝国际,121.336895,31.15065,市域机场线,0.2401
整租·梅香苑西苑 1室1厅 南,5500,60.23㎡,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599
整租·古美小区 2室1厅 西南,6800,84.86㎡,闵行-古美-古美小区,121.397556,31.156219,12号线,0.4589
整租·浦江宝邸 2室1厅 南/北,3200,108.20㎡,闵行-闵浦-浦江宝邸,121.436307,31.188334,1号线,0.6212
整租·夏朵园 2室2厅 南/北,6500,88.47㎡,闵行-老闵行-夏朵园,121.396038,31.024999,5号线,1.945
整租·万源城E1 1室1厅 南,7130,65.00㎡,闵行-古美-万源城E1,121.400437,31.156156,12号线,0.5554
整租·浦恒馨苑 2室2厅 南/北,6000,98.00㎡,闵行-浦江-浦恒馨苑,121.483819,31.113395,市域机场线,1.4312
整租·凤凰景苑 3室2厅 南,12000,182.38㎡,闵行-老闵行-凤凰景苑,121.437919,31.193287,11号线,0.2769
整租·鹤明小区 1室1厅 南,2700,37.00㎡,闵行-老闵行-鹤明小区,121.416567,31.006805,5号线,0.677
整租·万乐城(商业类) 1室0厅 南,2500,27.23㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·万乐城(商业类) 1室0厅 北,2000,22.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·河东小区 1室1厅 南,2500,44.37㎡,闵行-老闵行-河东小区,121.43028,31.003594,5号线,0.681
整租·春申府邸 3室1厅 南,7880,115.94㎡,闵行-莘庄南广场-春申府邸,121.384493,31.095665,5号线,0.3132
整租·大上海国际花园酒店公寓 1室1厅 南,5500,49.25㎡,闵行-静安新城-大上海国际花园酒店公寓,121.380683,31.163337,9号线,0.5274
整租·宝安新苑 2室1厅 南,6500,96.52㎡,闵行-莘庄北广场-宝安新苑,121.436307,31.188334,1号线,0.6212
整租·永康城和康苑 2室2厅 南,4400,77.00㎡,闵行-浦江-永康城和康苑,121.452073,31.12801,15号线,1.4195
整租·永康城盛华园 2室1厅 南,3500,81.00㎡,闵行-浦江-永康城盛华园,121.452073,31.12801,15号线,1.4195
整租·永康城锦宏苑 1室1厅 南,2800,64.00㎡,闵行-浦江-永康城锦宏苑,121.511236,31.031146,浦江线,1.4301
整租·永康城香樟苑 2室1厅 南,2300,72.00㎡,闵行-浦江-永康城香樟苑,121.452073,31.12801,15号线,1.4195
整租·晶杰苑 2室1厅 南,6500,60.25㎡,闵行-古美-晶杰苑,121.400437,31.156156,12号线,0.5554
整租·君临天下(别墅) 4室2厅 复式 南,11000,203.92㎡,闵行-莘庄南广场-君临天下(别墅),121.395347,31.089872,5号线,0.4884
整租·古美西路420弄 2室1厅 南,5300,74.00㎡,闵行-古美-古美西路420弄,121.400437,31.156156,12号线,0.5554
整租·华宝花园 3室2厅 南,8000,107.73㎡,闵行-七宝-华宝花园,121.355353,31.143976,9号线,1.3836
整租·富林苑(二期) 1室0厅 南,4000,38.41㎡,闵行-莘庄北广场-富林苑(二期),121.436307,31.188334,1号线,0.6212
整租·宝安新苑 3室2厅 南,6700,127.62㎡,闵行-莘庄北广场-宝安新苑,121.436307,31.188334,1号线,0.6212
整租·银河新都 2室1厅 南,5500,71.00㎡,闵行-春申-银河新都,121.413911,31.093882,15号线,0.5244
整租·万源城尚郡 3室2厅 南,11000,89.00㎡,闵行-古美-万源城尚郡,121.400437,31.156156,12号线,0.5554
整租·绿地璀璨天城 1室1厅 南,3600,53.67㎡,闵行-老闵行-绿地璀璨天城,121.376924,31.024244,5号线,2.3182
整租·罗阳七村(三洲花园) 2室2厅 南/北,5800,85.16㎡,闵行-梅陇-罗阳七村(三洲花园),121.412822,31.14129,1号线,0.1599
整租·馨乐佳苑 2室2厅 南,5500,83.58㎡,闵行-华漕-馨乐佳苑,121.291934,31.215654,17号线,2.6602
整租·万泰花园 3室1厅 南,5600,85.76㎡,闵行-七宝-万泰花园,121.355684,31.1426,12号线,1.3768
整租·园艺新村 3室1厅 南,5800,70.00㎡,闵行-七宝-园艺新村,121.356623,31.145785,9号线,1.268
整租·枫泽苑 3室2厅 南/北,6500,125.19㎡,闵行-颛桥-枫泽苑,121.421015,31.031028,5号线,0.658
整租·中虹浦江苑 2室1厅 南,2600,65.91㎡,闵行-闵浦-中虹浦江苑,121.543892,31.048661,浦江线,1.2974
整租·现代苑 2室2厅 南,4300,100.17㎡,闵行-吴泾-现代苑,121.467333,31.03757,15号线,2.2151
整租·七韵美地苑 2室1厅 南,7600,82.00㎡,闵行-航华-七韵美地苑,121.436307,31.188334,1号线,0.6212
整租·龙柏四村 3室1厅 南,7000,78.10㎡,闵行-龙柏-龙柏四村,121.36274,31.179722,10号线,0.8021
整租·虹浦新城南区 2室2厅 南/北,2800,76.86㎡,闵行-闵浦-虹浦新城南区,121.436307,31.188334,1号线,0.6212
整租·新都名园 1室1厅 南,5000,52.75㎡,闵行-七宝-新都名园,121.332788,31.155584,市域机场线,0.6676
整租·莘光苑 1室1厅 南,4700,53.12㎡,闵行-古美-莘光苑,121.400437,31.156156,12号线,0.5554
整租·七韵美地苑 1室1厅 南,5200,56.00㎡,闵行-航华-七韵美地苑,121.436307,31.188334,1号线,0.6212
整租·宝安新苑 2室2厅 南,5500,82.50㎡,闵行-莘庄北广场-宝安新苑,121.436307,31.188334,1号线,0.6212
整租·公园1872南区 4室2厅 南,7500,131.87㎡,闵行-吴泾-公园1872南区,121.436307,31.188334,1号线,0.6212
整租·航华二村驰骋小区 3室1厅 南,7500,88.84㎡,闵行-航华-航华二村驰骋小区,121.346689,31.170394,10号线,0.9919
整租·古北尚郡 1室1厅 南,9600,65.04㎡,闵行-金虹桥-古北尚郡,121.397262,31.199617,15号线,0.1348
整租·水语人家北苑 2室1厅 南/北,4000,78.01㎡,闵行-闵浦-水语人家北苑,121.532422,31.047842,浦江线,0.2007
整租·好世樱园 4室2厅 南,15000,200.73㎡,闵行-颛桥-好世樱园,121.403664,31.082354,5号线,1.495
整租·中华美路60弄 2室1厅 南,4600,74.05㎡,闵行-华漕-中华美路60弄,121.331529,31.21734,13号线,2.6624
整租·银春小区 2室1厅 南/北,3800,66.01㎡,闵行-颛桥-银春小区,121.422714,31.031457,5号线,0.8042
整租·公园1872北区 3室2厅 南/北,6800,109.00㎡,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212
整租·黎明花园 2室1厅 南,5600,69.66㎡,闵行-七宝-黎明花园,121.347947,31.147807,9号线,0.8381
整租·祜欣公寓 2室2厅 南,9300,106.06㎡,闵行-古美-祜欣公寓,121.400437,31.156156,12号线,0.5554
整租·春申景城湖滨晨韵 2室2厅 南,5400,85.00㎡,闵行-春申-春申景城湖滨晨韵,121.411047,31.10765,15号线,1.1458
整租·滨浦新苑二村 4室1厅 南,7000,125.00㎡,闵行-浦江-滨浦新苑二村,121.505898,31.066064,浦江线,0.7964
整租·梅香苑西苑 1室1厅 南,6030,60.53㎡,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599
整租·华夏茗苑(一期) 2室1厅 南,6500,78.28㎡,闵行-七宝-华夏茗苑(一期),121.356786,31.150983,9号线,0.8648
整租·汇秀景苑三街坊 2室2厅 南,3400,76.71㎡,闵行-闵浦-汇秀景苑三街坊,121.543302,31.039209,浦江线,1.2293
整租·龙柏西郊公寓 2室2厅 南,9300,101.77㎡,闵行-龙柏-龙柏西郊公寓,121.36057,31.179573,10号线,0.9906
整租·景香苑 2室1厅 南,6100,80.00㎡,闵行-春申-景香苑,121.419697,31.097204,15号线,0.2936
整租·闵浦新苑二村 3室1厅 南,4200,91.88㎡,闵行-闵浦-闵浦新苑二村,121.529949,31.059305,浦江线,0.4304
整租·鑫峰苑 1室1厅 南/北,3880,58.00㎡,闵行-颛桥-鑫峰苑,121.396969,31.055956,5号线,1.3119
整租·建发华发古美华庭 3室2厅 南/北,9400,107.00㎡,闵行-古美-建发华发古美华庭,121.377087,31.147277,12号线,1.1327
整租·东方花园三期 1室1厅 南,6000,57.00㎡,闵行-七宝-东方花园三期,121.365234,31.142778,12号线,1.2634
整租·茂盛花苑 2室1厅 南/西,5000,64.84㎡,闵行-七宝-茂盛花苑,121.337196,31.169631,10号线,1.7912
整租·建发璟院北苑 3室2厅 南,15000,107.36㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·滨浦新苑三村 2室1厅 南,4500,80.00㎡,闵行-浦江-滨浦新苑三村,121.502962,31.068115,8号线,0.9464
整租·畅馨园 3室2厅 南/北,5800,120.21㎡,闵行-老闵行-畅馨园,121.436307,31.188334,1号线,0.6212
整租·西郊虹韵城景雅苑 2室1厅 南,4700,80.39㎡,闵行-华漕-西郊虹韵城景雅苑,121.293215,31.221413,17号线,3.2966
整租·华侨城loft 1室1厅 南,3600,46.65㎡,闵行-浦江-华侨城loft,121.493365,31.092496,8号线,1.3123
整租·绿地新干线 2室1厅 南,3800,64.70㎡,闵行-颛桥-绿地新干线,121.419147,31.030448,5号线,0.5032
整租·德信交投·隐秀云庐 3室2厅 南,5200,93.00㎡,闵行-马桥-德信交投·隐秀云庐,121.342772,31.043766,5号线,5.4301
整租·银霄大厦 2室2厅 东南/南,6500,110.69㎡,闵行-莘庄南广场-银霄大厦,121.436307,31.188334,1号线,0.6212
整租·东亚梧桐公馆 5室2厅 复式 南,25000,602.11㎡,闵行-颛桥-东亚梧桐公馆,121.409265,31.0961,15号线,0.991
整租·华府天地愉园 3室2厅 南,21000,198.77㎡,闵行-马桥-华府天地愉园,121.448679,31.212458,7号线,0.1261
整租·名都古北 5室1厅 西南,38000,227.45㎡,闵行-金虹桥-名都古北,121.397262,31.199617,15号线,0.1348
整租·莘松五村 2室1厅 南,3500,50.79㎡,闵行-莘庄北广场-莘松五村,121.436307,31.188334,1号线,0.6212
整租·凯德林茵湖畔西区 4室2厅 南,34000,346.84㎡,闵行-华漕-凯德林茵湖畔西区,121.282347,31.20874,17号线,2.1486
整租·柏林春天（二期） 3室2厅 南/北,8000,125.90㎡,闵行-莘庄南广场-柏林春天（二期）,121.395583,31.101665,5号线,1.0055
整租·畅馨园 1室1厅 南,4300,51.73㎡,闵行-老闵行-畅馨园,121.436307,31.188334,1号线,0.6212
整租·金虹桥东苑怡和园 1室1厅 南,5400,48.64㎡,闵行-金汇-金虹桥东苑怡和园,121.392318,31.178135,9号线,0.9796
整租·望族新苑 1室2厅 南/北,7000,92.00㎡,闵行-古美-望族新苑,121.400437,31.156156,12号线,0.5554
整租·莲花公寓(闵行) 2室2厅 南/西/北,6500,93.20㎡,闵行-古美-莲花公寓(闵行),121.400437,31.156156,12号线,0.5554
整租·晶杰苑 1室1厅 南,6100,60.00㎡,闵行-古美-晶杰苑,121.400437,31.156156,12号线,0.5554
整租·古美六村 1室1厅 南,6000,50.57㎡,闵行-古美-古美六村,121.400437,31.156156,12号线,0.5554
整租·古美一村 1室1厅 南/北,4300,49.81㎡,闵行-古美-古美一村,121.400437,31.156156,12号线,0.5554
整租·东江小区 1室1厅 南,2800,48.00㎡,闵行-老闵行-东江小区,121.417556,31.008122,5号线,0.6392
整租·平吉一村 1室1厅 南,4200,45.38㎡,闵行-古美-平吉一村,121.400437,31.156156,12号线,0.5554
整租·浦江宝邸 2室1厅 南,2800,78.49㎡,闵行-闵浦-浦江宝邸,121.436307,31.188334,1号线,0.6212
整租·南国花园 3室2厅 南,9500,107.85㎡,闵行-七宝-南国花园,121.346508,31.160207,9号线,0.6037
整租·蒲汇新村 1室1厅 南,4600,46.91㎡,闵行-七宝-蒲汇新村,121.356317,31.155598,9号线,0.6774
整租·今天花园 3室2厅 南,6500,118.83㎡,闵行-颛桥-今天花园,121.403096,31.076622,5号线,1.0717
整租·景舒苑八村 2室1厅 南,3900,75.00㎡,闵行-浦江-景舒苑八村,121.490745,31.071405,8号线,1.9091
整租·古北新城 2室1厅 南,6700,70.20㎡,闵行-金虹桥-古北新城,121.45183,31.132446,15号线,1.5313
整租·华银坊 3室2厅 南/北,4200,112.25㎡,闵行-老闵行-华银坊,121.39182,31.023962,5号线,1.8578
整租·阳光美景城二期 2室2厅 南,7800,99.96㎡,闵行-古美-阳光美景城二期,121.400437,31.156156,12号线,0.5554
整租·金铭文博水景苑 1室1厅 南,4600,51.68㎡,闵行-颛桥-金铭文博水景苑,121.405111,31.06629,5号线,0.3197
整租·公园1872北区 3室2厅 南/北,6300,108.75㎡,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212
整租·平阳一村 3室1厅 南,7500,88.41㎡,闵行-古美-平阳一村,121.400437,31.156156,12号线,0.5554
整租·绿地峰尚汇 1室1厅 东,3200,32.00㎡,闵行-浦江-绿地峰尚汇,121.511716,31.080359,8号线,0.524
整租·永康城香樟苑 2室1厅 南,2600,72.00㎡,闵行-浦江-永康城香樟苑,121.452073,31.12801,15号线,1.4195
整租·银桥花园 2室2厅 南,4200,85.00㎡,闵行-颛桥-银桥花园,121.409262,31.056335,5号线,1.2464
整租·罗阳二村 2室1厅 南,5000,66.26㎡,闵行-梅陇-罗阳二村,121.412822,31.14129,1号线,0.1599
整租·骏苑(二期) 2室1厅 南,4000,73.26㎡,闵行-颛桥-骏苑(二期),121.436307,31.188334,1号线,0.6212
整租·海上新村 3室0厅 南,5950,66.64㎡,闵行-古美-海上新村,121.400437,31.156156,12号线,0.5554
整租·平南一二村 2室2厅 南/北,5800,61.79㎡,闵行-古美-平南一二村,121.400437,31.156156,12号线,0.5554
整租·梅香苑西苑 3室1厅 南,6100,86.04㎡,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599
整租·开城新村 2室1厅 南,5800,65.40㎡,闵行-莘庄南广场-开城新村,121.382561,31.108703,5号线,0.3816
整租·九星家园 1室1厅 南,6500,54.35㎡,闵行-七宝-九星家园,121.365748,31.1541,9号线,0.5367
整租·上海阳城 3室2厅 东南,8700,123.70㎡,闵行-梅陇-上海阳城,121.412822,31.14129,1号线,0.1599
整租·平南三四村 1室1厅 南,4500,40.00㎡,闵行-古美-平南三四村,121.400437,31.156156,12号线,0.5554
整租·莘城公寓 2室2厅 南,7500,117.93㎡,闵行-莘庄南广场-莘城公寓,121.393641,31.106964,5号线,0.9152
整租·新汇绿苑一村 1室1厅 南,2700,57.90㎡,闵行-闵浦-新汇绿苑一村,121.436307,31.188334,1号线,0.6212
整租·东苑古龙城一期 5室2厅 南,23000,230.80㎡,闵行-古美-东苑古龙城一期,121.400437,31.156156,12号线,0.5554
整租·莘松三村 1室1厅 南,3100,37.40㎡,闵行-莘庄北广场-莘松三村,121.436307,31.188334,1号线,0.6212
整租·万科早城(一期) 1室1厅 北,3000,58.00㎡,闵行-浦江-万科早城(一期),121.485866,31.104431,8号线,2.0077
整租·龙盛国际商业广场(商业类) 2室1厅 南,4400,35.16㎡,闵行-莘庄南广场-龙盛国际商业广场(商业类),121.398851,31.085267,5号线,0.9357
整租·万乐城(商业类) 1室1厅 北,2040,20.00㎡,闵行-吴泾-万乐城(商业类),121.445443,31.038405,15号线,0.2291
整租·黎安二村(南区) 3室2厅 南,5150,112.00㎡,闵行-莘庄北广场-黎安二村(南区),121.436307,31.188334,1号线,0.6212
整租·新华红星国际广场 2室2厅 南,9500,63.50㎡,闵行-金汇-新华红星国际广场,121.372564,31.174674,10号线,0.3152
整租·永德小区永南 2室1厅 南/北,3600,74.02㎡,闵行-吴泾-永德小区永南,121.465493,31.041448,15号线,2.1429
整租·红旗三村 2室1厅 南/北,2800,53.58㎡,闵行-老闵行-红旗三村,121.399206,31.010592,5号线,0.5122
整租·玖玺 3室2厅 南,5800,95.00㎡,闵行-马桥-玖玺,121.345043,31.04456,5号线,5.41
整租·虹桥帝梵尼 2室2厅 南/北,11500,105.24㎡,闵行-金虹桥-虹桥帝梵尼,121.412279,31.202338,10号线,0.643
整租·星河湾1号园 4室2厅 南,32000,320.00㎡,闵行-颛桥-星河湾1号园,121.41116,31.08912,15号线,0.664
整租·莘松三村 2室1厅 南/北,4000,53.59㎡,闵行-莘庄北广场-莘松三村,121.436307,31.188334,1号线,0.6212
整租·上海阳城 1室1厅 南,5000,49.60㎡,闵行-梅陇-上海阳城,121.412822,31.14129,1号线,0.1599
整租·新华红星国际广场 2室1厅 复式 南,7000,55.18㎡,闵行-金汇-新华红星国际广场,121.372564,31.174674,10号线,0.3152
整租·公园1872南区 3室2厅 南,6300,104.51㎡,闵行-吴泾-公园1872南区,121.436307,31.188334,1号线,0.6212
整租·闵浦新苑四村 3室1厅 南/北,3800,90.00㎡,闵行-闵浦-闵浦新苑四村,121.532988,31.0622,浦江线,0.8611
整租·锦绣江南(二期) 3室2厅 南,16500,133.00㎡,闵行-金汇-锦绣江南(二期),121.436307,31.188334,1号线,0.6212
整租·中华美路5弄 2室1厅 南,4600,70.72㎡,闵行-华漕-中华美路5弄,121.329462,31.218043,13号线,2.6187
整租·梅香苑西苑 1室2厅 南,5000,60.53㎡,闵行-梅陇-梅香苑西苑,121.412822,31.14129,1号线,0.1599
整租·建发璟院北苑 3室2厅 南,13000,103.00㎡,闵行-古美-建发璟院北苑,121.400437,31.156156,12号线,0.5554
整租·沁春园三村 2室2厅 南,5200,84.36㎡,闵行-莘庄南广场-沁春园三村,121.375011,31.096235,5号线,1.0549
整租·古美七村 2室1厅 南,5800,78.30㎡,闵行-古美-古美七村,121.400437,31.156156,12号线,0.5554
整租·万科兰乔圣菲 6室3厅 南,55000,301.00㎡,闵行-华漕-万科兰乔圣菲,121.27725,31.202739,17号线,1.8243
整租·沁春园一村 1室1厅 南,3500,45.05㎡,闵行-莘庄南广场-沁春园一村,121.376559,31.100032,5号线,0.9051
整租·西郊九韵城 2室1厅 南,3800,72.78㎡,闵行-华漕-西郊九韵城,121.295371,31.211899,17号线,2.2528
整租·古北中央萃 1室1厅 南,14000,61.46㎡,闵行-金虹桥-古北中央萃,121.397262,31.199617,15号线,0.1348
整租·紫晶南园 2室2厅 南,4590,80.86㎡,闵行-吴泾-紫晶南园,121.459956,31.03768,15号线,1.6074
整租·大上海国际花园酒店公寓 1室1厅 南,4095,22.83㎡,闵行-静安新城-大上海国际花园酒店公寓,121.380683,31.163337,9号线,0.5274
整租·万泰花园 2室1厅 南,5000,66.51㎡,闵行-七宝-万泰花园,121.355684,31.1426,12号线,1.3768
整租·欣佳宝邸(北区) 2室1厅 南,2800,79.00㎡,闵行-闵浦-欣佳宝邸(北区),121.539369,31.043262,浦江线,0.8748
整租·平阳一村 1室1厅 南,4900,47.88㎡,闵行-古美-平阳一村,121.400437,31.156156,12号线,0.5554
整租·君莲新城广润苑 1室1厅 南,4500,59.00㎡,闵行-颛桥-君莲新城广润苑,121.417817,31.085529,15号线,0.4546
整租·浦秀馨苑 2室2厅 南,5000,91.00㎡,闵行-浦江-浦秀馨苑,121.489837,31.086424,8号线,1.8065
整租·小富人家 2室2厅 南,5800,80.66㎡,闵行-莘庄南广场-小富人家,121.380676,31.097918,5号线,0.4919
整租·申莘新村 3室2厅 南/北,5000,87.85㎡,闵行-颛桥-申莘新村,121.386783,31.091228,5号线,0.3923
整租·瑞和城贰街区（汇延路59弄） 3室2厅 南/北,2800,102.00㎡,闵行-闵浦-瑞和城贰街区（汇延路59弄）,121.436307,31.188334,1号线,0.6212
整租·永康城浦晨雅苑 2室1厅 南,2800,62.00㎡,闵行-浦江-永康城浦晨雅苑,121.506068,31.029065,浦江线,1.8152
整租·瑞和城叁街区(汇臻路815弄) 2室2厅 南,3000,86.00㎡,闵行-闵浦-瑞和城叁街区(汇臻路815弄),121.524188,31.020953,浦江线,0.4771
整租·紫晶南园 2室2厅 南,4500,100.90㎡,闵行-吴泾-紫晶南园,121.459956,31.03768,15号线,1.6074
整租·瑞和城贰街区（汇延路59弄） 2室1厅 南/北,3150,84.00㎡,闵行-闵浦-瑞和城贰街区（汇延路59弄）,121.436307,31.188334,1号线,0.6212
整租·绿地璀璨天城 3室2厅 南,4800,93.85㎡,闵行-老闵行-绿地璀璨天城,121.376924,31.024244,5号线,2.3182
整租·永康城佳兴苑 2室1厅 南,2900,72.00㎡,闵行-浦江-永康城佳兴苑,121.452073,31.12801,15号线,1.4195
整租·华发建发·缦云 4室2厅 南,13800,138.10㎡,闵行-浦江-华发建发·缦云,121.488289,31.100723,8号线,1.7756
整租·公园1872北区 3室2厅 南,6500,104.54㎡,闵行-吴泾-公园1872北区,121.436307,31.188334,1号线,0.6212
整租·莘南花苑二村 2室1厅 南,4200,68.07㎡,闵行-莘庄南广场-莘南花苑二村,121.398352,31.109397,5号线,1.2532
整租·鹤明小区 1室1厅 南,2500,37.64㎡,闵行-老闵行-鹤明小区,121.416567,31.006805,5号线,0.677
整租·馨和雅苑 3室1厅 南/北,4000,93.91㎡,闵行-闵浦-馨和雅苑,121.542169,31.047096,浦江线,1.1346
整租·静安新城四区 2室1厅 南/北,6300,62.94㎡,闵行-静安新城-静安新城四区,121.383199,31.159233,9号线,0.824
整租·春申景城湖畔林语 2室2厅 南,7000,90.28㎡,闵行-春申-春申景城湖畔林语,121.413008,31.105322,15号线,0.8281
整租·虹浦新城南区 2室1厅 南,3600,76.92㎡,闵行-闵浦-虹浦新城南区,121.436307,31.188334,1号线,0.6212
整租·嘉富丽苑 1室1厅 南,5800,63.94㎡,闵行-龙柏-嘉富丽苑,121.359731,31.181097,10号线,1.1261
整租·古北悦公馆 4室2厅 南,24500,156.00㎡,闵行-金虹桥-古北悦公馆,121.397262,31.199617,15号线,0.1348
整租·航华二村梧柏小区 2室1厅 南,4680,61.87㎡,闵行-航华-航华二村梧柏小区,121.349489,31.172072,10号线,0.9247
整租·春申景城湖滨晨韵 2室2厅 南/北,6300,93.73㎡,闵行-春申-春申景城湖滨晨韵,121.411047,31.10765,15号线,1.1458
整租·新华红星国际广场 2室2厅 西,9000,84.11㎡,闵行-金汇-新华红星国际广场,121.372564,31.174674,10号线,0.3152
整租·汇秀景苑二街坊 2室2厅 南,3000,80.33㎡,闵行-闵浦-汇秀景苑二街坊,121.542972,31.04075,浦江线,1.1821
